طبقه,زیربنا,خواب,تلفن,آشپزخانه,سرویس,کفپوش,OPEN,پارکینگ,انباری,بالکن,غربی,شرقی,شمالی,جنوبی,code
1,151,3,1.0,هایگلاس,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10268249
1,142,3,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10104199
2,72,2,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,3837624
1,173,3,1.0,چوبي,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10298894
4,83,2,1.0,هایگلاس,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10132418
1,262,3,1.0,فرنيش,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,3523685
2,151,3,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,1,0,1,0,10270852
4,79,2,1.0,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,0,10275660
6,124,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,1,1,1,0,10252027
2,53,1,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10354793
2,128,3,1.0,هایگلاس,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10299446
1,126,3,1.0,MDF,ايراني فرنگي,لامنيت,1,0,1,0,0,0,0,1,10354795
4,115,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,1,10131301
3,160,3,1.0,MDF,ايرانی,سراميک,1,0,0,0,1,1,0,1,10298930
4,90,2,1.0,MDF,ايراني فرنگي,سراميک,0,0,0,0,0,0,0,0,10200704
2,134,3,1.0,چوبي فلزي,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10180817
4,158,3,1.0,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,1,0,10251052
5,100,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10354802
1,115,3,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,0,1,10300967
3,73,1,1.0,MDF,ايراني فرنگي,سراميک,0,0,0,0,0,0,0,0,10354803
3,100,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10297431
5,111,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10276266
3,150,3,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10276367
1,74,2,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10300987
10,105,2,1.0,هایگلاس,ايراني فرنگي,سراميک,0,0,0,0,0,0,0,0,10300616
1,138,3,1.0,هایگلاس,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10262900
3,110,2,1.0,MDF,ايراني فرنگي,پارکت,0,0,0,0,0,0,0,0,10275765
2,151,3,1.0,فلزي,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,0,10296588
4,272,3,1.0,MDF,فرنگی,سنگ,1,0,1,1,0,0,0,1,10300824
2,72,2,1.0,MDF,ايرانی,سراميک,0,0,0,0,0,0,0,0,10005051
3,90,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10125636
5,85,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10240762
3,92,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10262907
4,132,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10261781
1,50,1,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10276224
زیرهمكف,48,2,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10354823
3,41,1,1.0,هایگلاس,ايراني فرنگي,سراميک,0,0,1,0,0,0,1,0,10354826
1,66,2,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10265861
4,103,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10298473
2,111,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10145330
2,170,3,1.0,MDF,ايراني فرنگي,سراميک,0,0,0,0,0,0,0,0,10206018
2,84,2,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,2790558
2,93,2,1.0,فلزي,فرنگی,پارکت,1,0,1,0,0,0,0,1,10241025
3,97,2,1.0,MDF,ايرانی,سراميک,1,0,1,1,0,0,1,1,10322185
3,55,1,1.0,هایگلاس,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10354830
1,62,1,1.0,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,1,0,10268712
5,147,3,1.0,هایگلاس,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10276289
2,70,2,1.0,MDF,ايرانی,پارکت,1,0,0,0,0,0,0,1,10300447
مختلف,208,3,1.0,دلخواه,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,1,10301701
1,156,3,1.0,MDF,ايراني فرنگي,پارکت,0,0,0,0,0,0,0,0,10354831
1,70,1,1.0,MDF,ايرانی,سنگ,1,0,1,1,0,0,1,0,3084870
2,85,2,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10347228
1,95,2,1.0,هایگلاس,ايراني فرنگي,سنگ,0,0,1,1,0,0,1,0,10104197
2,164,3,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,0,1,10257873
1,120,3,1.0,MDF,ايراني فرنگي,سراميک,0,0,1,1,0,0,1,0,10276048
1,105,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10301270
2,70,1,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10248235
2,74,1,1.0,هایگلاس,ايرانی,سراميک,1,0,1,1,0,0,1,0,10297174
3,107,3,1.0,MDF,ايرانی,سراميک,1,0,1,1,0,0,1,0,10354838
5,108,2,1.0,هایگلاس,ايراني فرنگي,لامنيت,0,0,0,0,0,0,0,0,10354839
6,108,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10301208
3,185,3,1.0,چوبي,ايراني فرنگي,سنگ,0,0,1,0,0,0,1,0,10259217
1,74,2,1.0,چوبي,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10354840
2,107,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10354841
5,113,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10354842
5,108,2,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10296853
2,104,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10354853
3,90,2,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,3792437
4,48,1,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,3976298
2,65,2,1.0,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,0,1,10199902
1,103,2,1.0,MDF,ايرانی,سنگ,0,0,0,0,0,0,0,0,3406560
2,65,2,1.0,MDF,ايرانی,پارکت,1,0,1,0,0,0,1,0,10266024
3,71,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10300919
3,64,1,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10300913
4,135,3,1.0,MDF,ايرانی,سنگ,1,0,1,1,0,0,0,0,10298035
1,115,2,1.0,MDF,ايراني فرنگي,سراميک,0,0,0,0,0,0,0,0,10354860
2,130,3,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10246926
3,184,3,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10354878
مختلف,91,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,1,10354882
7,136,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,1,10354884
مختلف,97,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,1,10354886
همكف,202,3,2.0,فلزي,ايراني فرنگي,سنگ,0,0,0,1,0,0,0,1,3081907
مختلف,95,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,1,10354887
همكف,150,3,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,1,10354889
5,75,1,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,1,10354891
همكف,105,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,3995803
4,55,1,1.0,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10301229
2,75,2,1.0,MDF,ايراني فرنگي,سنگ سراميک,1,0,1,1,0,0,0,1,10186374
1,86,2,1.0,MDF,ايراني فرنگي,سراميک,0,0,0,0,0,0,0,0,10188190
2,133,3,1.0,MDF,ايراني فرنگي,سنگ,0,0,0,0,0,0,0,0,10298284
2,75,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10298462
3,73,2,1.0,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10354892
4,89,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10300881
4,120,3,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10354893
3,85,2,1.0,MDF,ايراني فرنگي,پارکت,1,0,1,0,0,0,0,1,10301254
زیرهمكف,50,1,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10298140
2,180,3,1.0,MDF,ايراني فرنگي,پارکت سنگ,1,0,1,1,0,0,1,0,10333666
1,150,3,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10354898
1,120,2,1.0,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10204558
5,270,4,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10354901
همكف,44,1,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10203768
5,75,2,,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10354920
1,224,3,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10267042
2,43,1,1.0,MDF,ايرانی,سراميک,1,0,0,0,0,0,0,1,10354924
4,145,3,1.0,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,1,0,0,10133669
3,180,4,1.0,MDF,ايراني فرنگي,سراميک,1,0,0,0,0,0,1,1,10354932
5,108,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10273484
2,113,2,1.0,فلزي,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10147880
4,161,3,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10149188
همكف,51,1,0.0,هایگلاس,فرنگی,سراميک,1,0,0,0,0,0,1,0,10093271
1,109,2,1.0,هایگلاس,ايراني فرنگي,سراميک,0,0,0,0,0,0,0,0,10148898
2,117,3,1.0,MDF,ايرانی,سنگ,1,0,1,0,0,0,1,0,10003412
1,165,3,1.0,MDF,ايراني فرنگي,پارکت,1,0,0,1,0,0,1,0,10265789
2,45,1,1.0,MDF,ايرانی,سراميک,1,0,0,0,0,0,0,1,10334267
3,135,3,1.0,چوبي,ايراني فرنگي,سنگ,0,0,0,0,0,0,0,0,10354945
2,43,1,1.0,فلزي,ايرانی,سراميک,1,0,1,0,0,0,0,1,10354946
1,75,2,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10091337
1,77,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10354951
1,100,2,1.0,چوبي,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10354952
2,110,2,1.0,هایگلاس,ايراني فرنگي,سنگ,1,0,1,0,0,0,0,1,3970616
4,120,2,1.0,هایگلاس,ايراني فرنگي,سنگ,1,0,1,0,0,0,0,1,10103753
4,110,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,0,0,0,0,0,0,10184305
9,140,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10333442
1,125,3,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10354955
5,120,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10352638
3,102,2,1.0,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10346616
4,90,2,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10115077
1,116,3,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10265856
2,124,3,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,0,10255482
1,150,3,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,0,1,10354959
4,147,4,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,3829157
1,96,3,1.0,MDF,فرنگی,لامنيت,0,0,0,0,0,0,0,0,10205112
3,61,1,1.0,MDF,ايرانی,سنگ,1,0,1,0,0,0,1,0,10301210
1,80,1,1.0,هایگلاس,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10300848
2,98,2,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,0,10354960
3,180,2,1.0,ندارد,ايراني فرنگي,لامنيت,1,0,1,1,0,0,0,0,10346907
6,40,1,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,1,0,0,10354967
5,302,4,2.0,MDF,ايرانی,سنگ,1,0,1,1,0,0,1,0,10177075
2,131,3,1.0,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,0,1,10334377
1,137,2,1.0,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10252267
1,162,3,1.0,هایگلاس,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10296942
1,157,3,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,1,0,1,1,10300190
1,209,3,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,1,0,1,1,10300189
همكف,141,3,1.0,هایگلاس,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,3735362
2,118,2,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,1,10296967
3,97,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10354976
1,60,2,1.0,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10354977
2,50,1,1.0,MDF,ايرانی,سراميک,1,0,0,0,0,0,0,1,10354978
3,43,1,1.0,MDF,ايراني فرنگي,پارکت,1,0,1,0,0,0,0,1,10299877
3,58,1,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10354982
5,60,1,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10354984
1,56,2,1.0,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10354985
5,82,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,1,10354986
6,143,2,1.0,چوبي,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10219213
همكف,126,2,1.0,چوبي,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10065004
5,148,3,1.0,چوبي,ايراني فرنگي,پارکت,1,0,1,1,0,0,0,0,10076650
1,92,3,1.0,MDF,ايراني فرنگي,پارکت,0,0,1,1,0,0,1,0,3998025
1,102,2,1.0,چوبي,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10186477
1,66,1,1.0,MDF,ايرانی,پارکت,1,0,1,1,0,0,0,1,10351417
2,55,1,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,0,10333871
2,95,2,1.0,MDF,فرنگی,سراميک,1,0,0,1,0,0,0,1,10334015
3,44,1,1.0,MDF,ايرانی,سراميک,1,0,0,1,1,1,0,0,10334122
2,65,1,1.0,MDF,ايرانی,سراميک,1,0,0,0,0,0,0,1,3992925
1,65,2,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10273309
2,96,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10204756
4,67,2,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10242517
4,75,2,0.0,MDF,ايراني فرنگي,پارکت,0,0,1,1,0,0,0,1,10248793
2,127,2,1.0,چوبي,ايراني فرنگي,سراميک,0,0,1,1,1,0,0,0,10297486
2,60,1,1.0,هایگلاس,ايرانی,سراميک,1,0,1,0,0,0,0,1,10301093
1,50,1,1.0,چوبي,ايراني فرنگي,سراميک,0,0,1,1,1,0,0,0,10297484
2,109,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10348071
1,78,2,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10269108
2,147,2,0.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,1,1,0,0,3786635
3,140,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,1,3668328
2,75,2,1.0,MDF,ايرانی,پارکت,1,0,0,1,0,0,1,0,10276628
1,90,2,1.0,هایگلاس,ايراني فرنگي,سنگ,1,0,1,1,1,0,0,1,10353708
2,97,2,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10051652
13,145,3,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,1,10180354
3,71,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,1,10241572
3,80,2,1.0,هایگلاس,ايراني فرنگي,پارکت,0,0,0,0,0,0,0,0,3824964
4,72,2,1.0,فلزي,ايرانی,سراميک,1,0,1,0,0,0,0,1,10252600
4,84,2,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,3234280
2,46,1,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10347701
2,135,3,2.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,1,3882848
5,144,2,1.0,چوبي,ايراني فرنگي,سراميک,1,0,1,1,1,0,0,1,10333440
1,99,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10355007
1,44,1,1.0,MDF,ايرانی,سراميک,1,0,0,0,0,0,1,0,10334149
1,108,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10270908
همكف +1,85,1,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,0,10349360
2,108,2,1.0,دلخواه,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10244622
18,145,3,1.0,دلخواه,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10244621
4,58,2,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10336110
3,43,1,1.0,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10244821
4,59,1,1.0,MDF,ايرانی,سراميک,0,0,0,0,0,0,0,0,10334601
3,38,1,1.0,فلزي,ايرانی,سراميک,1,0,1,0,0,0,0,1,10126620
1,75,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,0,0,0,0,1,0,10334839
4,79,2,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,1,10076929
4,65,1,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10333778
4,70,2,1.0,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10258519
2,72,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,1,1,0,10260285
2,85,2,1.0,هایگلاس,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10252221
1,141,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,1,10263711
2,115,2,1.0,دلخواه,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10271244
2,69,2,1.0,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10271242
5,121,2,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10128088
4,85,3,1.0,MDF,ايرانی,سراميک,1,0,1,1,0,0,1,0,10271191
3,92,2,1.0,MDF,ايرانی,سنگ,1,0,1,1,0,0,1,0,3943865
4,82,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,0,1,1,1,0,0,2813243
2,58,1,1.0,MDF,ايرانی,سراميک,0,0,1,0,0,0,0,0,10271175
3,135,3,0.0,چوبي,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10333020
4,75,2,1.0,MDF,ايراني فرنگي,سراميک,0,0,0,0,0,0,0,0,10092818
زیرهمكف,74,1,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,3272468
1,51,1,1.0,هایگلاس,ايرانی,سراميک,1,0,1,0,0,0,0,1,10333017
2,112,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10203459
1,235,4,1.0,فلزي,ايراني فرنگي,سنگ,0,0,0,1,0,0,0,1,10206388
2,93,2,1.0,فلزي,ايراني فرنگي,سراميک,1,0,1,0,1,1,0,0,2178712
2,40,1,1.0,MDF,ايرانی,پارکت,1,0,1,0,0,0,1,0,10332955
3,73,2,1.0,هایگلاس,ايراني فرنگي,پارکت,0,0,1,1,0,0,0,0,10145518
1,60,2,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10355013
5,65,1,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10349973
1,50,1,0.0,MDF,ايراني فرنگي,سراميک,0,0,0,0,0,0,0,0,10334860
2,126,3,1.0,هایگلاس,ايراني فرنگي,سراميک,0,0,0,0,0,0,0,0,10332936
3,136,3,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,1,1,0,0,10206125
3,154,3,1.0,چوبي,ايراني فرنگي,سراميک,1,0,0,1,0,0,1,0,10274480
4,91,2,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10355017
1,100,2,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,0,10272919
1,83,2,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,0,1,10249480
2,110,2,1.0,MDF,ايرانی,سراميک,1,0,0,1,0,0,1,0,10260261
3,58,1,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10276422
1,150,2,1.0,MDF,ايراني فرنگي,سراميک,0,0,0,0,0,0,0,0,10346523
2,70,1,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10335646
4,62,2,1.0,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,1,0,10335661
3,51,1,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10259596
3,140,3,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,0,10335630
2,70,2,1.0,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10217528
1,60,1,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10271568
زیرهمكف,90,2,1.0,MDF,فرنگی,سراميک,1,0,1,0,0,0,1,0,10252573
2,72,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10263239
5,120,2,1.0,چوبي,ايراني فرنگي,سنگ,0,0,0,0,0,0,0,0,10346586
4,66,1,1.0,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,0,10333297
1,70,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10150334
3,60,1,1.0,MDF,ايرانی,پارکت,0,0,0,1,0,0,1,0,10271183
1,77,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10053186
زیرهمكف,56,1,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,0,10201755
3,107,2,1.0,فلزي,ايرانی,موزائيک,0,0,1,0,0,0,0,1,10254464
1,90,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10248131
1,94,2,1.0,هایگلاس,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,3831205
2,67,1,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10149393
4,86,2,1.0,MDF,ايراني فرنگي,پارکت,1,0,1,0,0,0,1,0,10253103
مختلف,60,1,1.0,چوبي,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10333734
2,52,1,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10255860
13,125,3,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,1,10355041
4,48,1,1.0,MDF,ايرانی,سراميک,0,0,1,0,0,0,1,0,10336331
1,45,1,1.0,MDF,ايرانی,سراميک,0,0,0,0,0,0,0,0,10336332
5,147,3,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10336381
همكف,70,1,1.0,MDF,ايراني فرنگي,سراميک,0,0,0,0,0,0,0,0,10336386
2,107,2,1.0,چوبي فلزي,ايراني فرنگي,سراميک,0,0,0,0,0,0,1,0,10247436
1,190,3,1.0,چوبي,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10355049
1,120,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10198607
2,105,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,0,10296849
3,132,3,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10124299
1,236,4,1.0,MDF,ايراني فرنگي,سراميک,0,0,0,0,0,0,0,0,3832533
3,63,1,1.0,MDF,ايرانی,سراميک,0,0,0,1,0,0,1,0,10268462
3,111,2,1.0,MDF,ايرانی,پارکت,1,0,1,1,1,0,0,0,10301340
4,80,2,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10300015
1,86,2,1.0,MDF,ايرانی,سراميک,0,0,0,0,0,0,0,0,10301406
4,62,2,1.0,MDF,ايرانی,پارکت,0,0,1,1,0,0,1,0,10296712
11,113,3,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10355056
3,122,2,1.0,MDF,فرنگی,پارکت سنگ,1,0,1,1,0,0,1,0,10301811
3,80,2,1.0,MDF,ايرانی,سنگ,1,0,0,0,0,0,1,0,10200953
1,132,3,1.0,MDF,ايراني فرنگي,سراميک,0,0,0,0,0,0,0,0,10296961
1,130,3,1.0,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,0,1,10161785
2,60,1,1.0,MDF,فرنگی,پارکت,1,0,0,1,0,0,1,1,10246921
4,101,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,3947019
4,88,2,1.0,MDF,ايراني فرنگي,پارکت,0,0,0,0,0,0,0,0,10355061
4,51,2,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10355066
1,109,3,1.0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10355068
5,113,3,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10355072
5,113,3,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10355072
3,130,3,1.0,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,1,0,3432029
1,38,2,1.0,هایگلاس,ايرانی,سراميک,1,0,0,0,0,0,1,0,10348692
4,100,2,1.0,هایگلاس,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10348693
5,72,2,1.0,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10348695
6,115,2,1.0,MDF,ايراني فرنگي,پارکت,1,0,1,0,0,0,0,0,10128610
2,78,2,1.0,MDF,ايرانی,سراميک,1,0,1,1,0,0,1,0,3906543
3,90,2,1.0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10270411
